id,gap_size,gap_proprotion,e_ndvi,e_elev,e_prec,e_area,e_edge,e_earatio,d_ndvi,d_elev,d_prec,d_area,d_edge,d_earatio,gap_size_km,e_ndvi_r,e_elev_km,e_prec_m,e_area_km,e_edge_km,e_earatio_km,d_ndvi_r,d_elev_km,d_prec_m,d_area_km,d_edge_km,d_earatio_km,g_edge,g_edge_km,long,lat
44,1471.413,0.046915813,341.845,2220.613,1494.588,31362.837,670.944,0.021392963,345.697,2220.759,1494.588,29891.424,856.508,0.028653971,0.001471413,0.341845,2.220613,1.494588,0.031362837,0.670944,21.39296263,0.345697,2.220759,1.494588,0.029891424,0.856508,28.65397112,185.577,0.185577,337955.9187,1141813.077
2450,1189.38,0.067343041,370.104,2458.611,1334.254,17661.513,548.347,0.031047567,374.858,2458.688,1334.254,16472.133,733.902,0.044554157,0.00118938,0.370104,2.458611,1.334254,0.017661513,0.548347,31.04756654,0.374858,2.458688,1.334254,0.016472133,0.733902,44.55415701,185.598,0.185598,382291.356,1228911.715
2191,844.453,0.28158777,317.233,2933,1244.806,2998.898,204.474,0.068183046,346.102,2932.5,1244.806,2154.445,390.047,0.181042914,0.000844453,0.317233,2.933,1.244806,0.002998898,0.204474,68.18304591,0.346102,2.9325,1.244806,0.002154445,0.390047,181.0429136,185.635,0.185635,428511.5383,1304635.849
1918,1612.968,0.036624375,399.499,2850.813,1475.843,44040.834,901.916,0.020479085,402.982,2850.957,1475.843,42427.866,1087.526,0.025632352,0.001612968,0.399499,2.850813,1.475843,0.044040834,0.901916,20.47908539,0.402982,2.850957,1.475843,0.042427866,1.087526,25.6323521,185.647,0.185647,374451.0756,1158655.612
2119,1151.241,0.110489804,390.628,2457.385,1293.553,10419.432,404.022,0.038775818,405.91,2457.167,1293.553,9268.191,589.62,0.063617593,0.001151241,0.390628,2.457385,1.293553,0.010419432,0.404022,38.77581811,0.40591,2.457167,1.293553,0.009268191,0.58962,63.61759269,185.656,0.185656,416119.1513,1313178.785
871,1380.67,0.169861779,355.185,2255.333,1718.107,8128.197,455.618,0.056054006,375.017,2255.333,1718.107,6747.527,641.5,0.095071869,0.00138067,0.355185,2.255333,1.718107,0.008128197,0.455618,56.05400558,0.375017,2.255333,1.718107,0.006747527,0.6415,95.07186855,185.873,0.185873,309923.2228,1202134.565
295,1298.974,0.229406755,218.807,2275.2,1405.095,5662.318,304.439,0.05376579,227.986,2275,1405.095,4363.344,490.318,0.112372071,0.001298974,0.218807,2.2752,1.405095,0.005662318,0.304439,53.76578991,0.227986,2.275,1.405095,0.004363344,0.490318,112.3720706,185.923,0.185923,383692.0567,1249825.049
602,1271.249,0.18106582,315.341,2994.625,1569.524,7020.922,367.006,0.052273191,331.749,2992.833,1569.524,5749.673,552.926,0.096166512,0.001271249,0.315341,2.994625,1.569524,0.007020922,0.367006,52.27319147,0.331749,2.992833,1.569524,0.005749673,0.552926,96.16651243,185.968,0.185968,394709.245,1180065.337
2580,1953.113,0.017318393,482.487,2193.075,1606.065,112776.805,1677.518,0.014874672,487.699,2192.89,1606.065,110823.692,1863.581,0.016815727,0.001953113,0.482487,2.193075,1.606065,0.112776805,1.677518,14.87467215,0.487699,2.19289,1.606065,0.110823692,1.863581,16.81572745,186.104,0.186104,380844.5326,1302679.928
3137,1151.783,0.036159353,391.825,2312.813,1682.757,31852.976,930.685,0.029218149,400.015,2312.71,1682.757,30701.193,1116.927,0.036380573,0.001151783,0.391825,2.312813,1.682757,0.031852976,0.930685,29.21814904,0.400015,2.31271,1.682757,0.030701193,1.116927,36.38057322,186.224,0.186224,299880.4851,1192345.46
1654,1450.069,0.002141704,551.846,2467.44,1581.61,677063.295,4833.837,0.007139417,552.403,2467.374,1581.604,675613.226,5020.173,0.007430543,0.001450069,0.551846,2.46744,1.58161,0.677063295,4.833837,7.139416707,0.552403,2.467374,1.581604,0.675613226,5.020173,7.430542812,186.372,0.186372,370717.96,1287009.777
1143,1589.624,0.164190149,193.787,1970.6,1315.806,9681.604,452.587,0.046747109,198.768,1964.125,1315.806,8091.98,530.76,0.065590869,0.001589624,0.193787,1.9706,1.315806,0.009681604,0.452587,46.74710926,0.198768,1.964125,1.315806,0.00809198,0.53076,65.59086898,186.381,0.186381,384921.0058,1329669.141
633,1518.729,0.273362882,296.822,2017.2,1556.228,5555.725,403.538,0.072634625,325.132,2015,1556.228,4036.996,589.921,0.146128706,0.001518729,0.296822,2.0172,1.556228,0.005555725,0.403538,72.63462464,0.325132,2.015,1.556228,0.004036996,0.589921,146.1287056,186.382,0.186382,318938.0682,1193290.922
2162,1185.886,0.083783424,309.047,1878.375,1552.537,14154.184,453.406,0.032033355,318.395,1878.133,1552.537,12968.298,639.81,0.049336467,0.001185886,0.309047,1.878375,1.552537,0.014154184,0.453406,32.03335494,0.318395,1.878133,1.552537,0.012968298,0.63981,49.33646651,186.42,0.18642,341048.9576,1296243.425
610,1604.74,0.395471621,338.853,3345.6,1659.748,4057.788,297.408,0.073293134,361.71,3345.25,1659.748,2453.048,483.999,0.197305149,0.00160474,0.338853,3.3456,1.659748,0.004057788,0.297408,73.29313409,0.36171,3.34525,1.659748,0.002453048,0.483999,197.3051485,186.632,0.186632,378506.395,1191594.378
1430,1892.674,0.061629023,342.714,2660.061,1516.158,30710.758,1198.117,0.039012941,351.684,2660.033,1516.158,28818.084,1384.717,0.04805028,0.001892674,0.342714,2.660061,1.516158,0.030710758,1.198117,39.01294133,0.351684,2.660033,1.516158,0.028818084,1.384717,48.05027982,186.641,0.186641,378517.167,1277054.215
182,1532.846,0.002738715,367.26,2393.543,1257.834,559695.281,4790.562,0.008559232,367.8,2393.585,1257.834,558162.435,4977.313,0.00891732,0.001532846,0.36726,2.393543,1.257834,0.559695281,4.790562,8.55923243,0.3678,2.393585,1.257834,0.558162435,4.977313,8.91731992,186.803,0.186803,401541.6793,1220271.974
276,1523.311,0.266207792,384.819,2954,1569.524,5722.263,283.007,0.049457182,408.67,2955,1569.524,4198.952,469.778,0.111879821,0.001523311,0.384819,2.954,1.569524,0.005722263,0.283007,49.45718154,0.40867,2.955,1.569524,0.004198952,0.469778,111.8798214,186.82,0.18682,394336.7681,1181592.689
3030,1876.432,0.051976655,258.247,2133.763,1334.579,36101.438,769.44,0.021313278,264.365,2133.833,1334.579,34225.006,956.356,0.027943195,0.001876432,0.258247,2.133763,1.334579,0.036101438,0.76944,21.31327844,0.264365,2.133833,1.334579,0.034225006,0.956356,27.94319452,186.904,0.186904,306260.4591,1145658.4
20,1352.337,0.031230417,337.775,2245.717,1405.389,43301.92,786.75,0.01816894,341.055,2245.733,1405.389,41949.583,973.862,0.023215058,0.001352337,0.337775,2.245717,1.405389,0.04330192,0.78675,18.16894031,0.341055,2.245733,1.405389,0.041949583,0.973862,23.21505794,187.136,0.187136,351702.0841,1137619.004
840,1092.397,0.320678099,209.504,2392.25,1227.753,3406.522,224.413,0.065877455,248.06,2395.5,1227.753,2314.125,411.537,0.177836979,0.001092397,0.209504,2.39225,1.227753,0.003406522,0.224413,65.87745507,0.24806,2.3955,1.227753,0.002314125,0.411537,177.8369794,187.181,0.187181,412069.5725,1132608.505
965,905.865,0.120132547,228.664,1965.714,1079.551,7540.546,545.918,0.072397675,235.812,1966.167,1079.551,6634.681,733.053,0.110488055,0.000905865,0.228664,1.965714,1.079551,0.007540546,0.545918,72.39767518,0.235812,1.966167,1.079551,0.006634681,0.733053,110.4880551,187.202,0.187202,441071.4734,1189386.758
2146,806.933,0.028456327,227.426,2253.733,1105.039,28356.892,650.297,0.022932591,228.399,2253.517,1105.039,27549.959,837.456,0.030397722,0.000806933,0.227426,2.253733,1.105039,0.028356892,0.650297,22.93259078,0.228399,2.253517,1.105039,0.027549959,0.837456,30.39772219,187.227,0.187227,444893.0066,1310940.057
593,1704.459,0.175703421,360.177,3000,1686.038,9700.773,584.6,0.060263239,384.018,2999.727,1686.038,7996.314,771.923,0.096534853,0.001704459,0.360177,3,1.686038,0.009700773,0.5846,60.26323882,0.384018,2.999727,1.686038,0.007996314,0.771923,96.53485343,187.34,0.18734,342154.2855,1202226.782
1140,1138.224,0.07810985,246.986,2086.692,1105.222,14572.093,713.039,0.048931818,256.937,2086.833,1105.222,13433.869,900.391,0.067023953,0.001138224,0.246986,2.086692,1.105222,0.014572093,0.713039,48.93181782,0.256937,2.086833,1.105222,0.013433869,0.900391,67.02395267,187.393,0.187393,379917.9919,1354187.976
2396,2113.774,0.073501467,433.432,2784.412,1602.31,28758.256,869.095,0.030220713,448.816,2782.774,1602.31,26644.482,1056.463,0.039650349,0.002113774,0.433432,2.784412,1.60231,0.028758256,0.869095,30.22071297,0.448816,2.782774,1.60231,0.026644482,1.056463,39.65034862,187.397,0.187397,360213.9949,1201270.048
1836,1465.634,0.089304706,321.939,2365.444,1338.011,16411.61,534.796,0.032586443,327.708,2365.625,1338.011,14945.976,722.335,0.048329731,0.001465634,0.321939,2.365444,1.338011,0.01641161,0.534796,32.58644338,0.327708,2.365625,1.338011,0.014945976,0.722335,48.32973103,187.581,0.187581,381717.0292,1126580.419
176,694.918,0.063557012,312.247,2772.833,1514.787,10933.774,454.861,0.041601464,311.604,2770.7,1514.787,10238.856,642.467,0.062747928,0.000694918,0.312247,2.772833,1.514787,0.010933774,0.454861,41.6014635,0.311604,2.7707,1.514787,0.010238856,0.642467,62.74792809,187.663,0.187663,412156.8246,1213025.174
3076,2240.454,0.070000428,347.375,2046.788,1379.189,32006.29,719.431,0.0224778,357.028,2046.484,1379.189,29765.836,907.146,0.03047608,0.002240454,0.347375,2.046788,1.379189,0.03200629,0.719431,22.47780046,0.357028,2.046484,1.379189,0.029765836,0.907146,30.47608003,187.707,0.187707,310300.7885,1157392.923
2942,1291.269,0.041029996,350.865,2150.871,1654.921,31471.341,881.552,0.028011263,353.932,2150.933,1654.921,30180.072,1069.307,0.035430896,0.001291269,0.350865,2.150871,1.654921,0.031471341,0.881552,28.01126269,0.353932,2.150933,1.654921,0.030180072,1.069307,35.43089625,187.755,0.187755,320703.2932,1259334.906
2373,1835.081,0.065753824,449.389,3060.032,1663.135,27908.354,737.057,0.026409906,459.013,3058.214,1663.135,26073.273,904.37,0.034685711,0.001835081,0.449389,3.060032,1.663135,0.027908354,0.737057,26.40990579,0.459013,3.058214,1.663135,0.026073273,0.90437,34.68571054,187.776,0.187776,359237.9555,1194441.002
493,1009.86,0.119694389,314.012,2574,1230.115,8436.987,346.773,0.041101521,325.416,2574,1230.115,7427.127,534.498,0.071965647,0.00100986,0.314012,2.574,1.230115,0.008436987,0.346773,41.10152119,0.325416,2.574,1.230115,0.007427127,0.534498,71.96564701,187.784,0.187784,416547.8031,1151261.078
2305,2000.915,0.052284399,383.068,2540.857,1472.272,38269.829,885.396,0.023135614,394.268,2540.8,1472.206,36268.914,1073.186,0.029589692,0.002000915,0.383068,2.540857,1.472272,0.038269829,0.885396,23.13561422,0.394268,2.5408,1.472206,0.036268914,1.073186,29.58969215,187.839,0.187839,394836.3709,1209263.458
1826,1193.545,0.050601617,333.593,2314.833,1343.417,23587.092,735.164,0.031168064,340.503,2313.909,1343.417,22393.547,923.003,0.041217365,0.001193545,0.333593,2.314833,1.343417,0.023587092,0.735164,31.1680643,0.340503,2.313909,1.343417,0.022393547,0.923003,41.21736498,187.87,0.18787,362262.4882,1119245.516
3097,1247.074,0.061064171,243.857,2545,1269.2,20422.352,600.693,0.029413507,251.433,2545,1269.2,19175.278,788.575,0.041124567,0.001247074,0.243857,2.545,1.2692,0.020422352,0.600693,29.41350732,0.251433,2.545,1.2692,0.019175278,0.788575,41.12456675,187.942,0.187942,421830.3859,1255368.481
1799,1371.929,0.038330748,283.368,2288.897,1409.542,35791.866,806.598,0.022535791,287.903,2288.897,1409.542,34419.937,994.7,0.028898949,0.001371929,0.283368,2.288897,1.409542,0.035791866,0.806598,22.53579067,0.287903,2.288897,1.409542,0.034419937,0.9947,28.89894889,188.092,0.188092,310236.1303,1137281.391
241,1451.653,0.155833021,269.803,2525.778,1245.737,9315.439,446.474,0.047928391,287.487,2526.714,1245.733,7863.786,634.524,0.080689378,0.001451653,0.269803,2.525778,1.245737,0.009315439,0.446474,47.92839071,0.287487,2.526714,1.245733,0.007863786,0.634524,80.68937786,188.102,0.188102,400417.7499,1161793.965
3114,2657.411,0.048313157,442.694,1947.018,1794.379,55003.878,883.492,0.016062358,450.765,1946.63,1794.379,52346.467,1071.665,0.020472537,0.002657411,0.442694,1.947018,1.794379,0.055003878,0.883492,16.06235837,0.450765,1.94663,1.794379,0.052346467,1.071665,20.47253733,188.143,0.188143,287118.8839,1261142.677
2514,1546.743,0.108886142,367.132,2265,1436.447,14205.141,585.044,0.041185371,381.602,2265.385,1436.447,12658.398,773.218,0.061083401,0.001546743,0.367132,2.265,1.436447,0.014205141,0.585044,41.18537085,0.381602,2.265385,1.436447,0.012658398,0.773218,61.08340092,188.208,0.188208,368356.9819,1255872.934
2997,1474.271,0.02699833,392.341,1869.362,1432.094,54606.008,1005.585,0.018415281,397.259,1869.696,1432.094,53131.737,1193.81,0.022468868,0.001474271,0.392341,1.869362,1.432094,0.054606008,1.005585,18.41528134,0.397259,1.869696,1.432094,0.053131737,1.19381,22.46886828,188.229,0.188229,324756.4421,1181673.09
2171,1539.939,0.012878987,510.032,2294.143,1549.43,119569.883,1869.224,0.0156329,512.682,2293.984,1549.43,118029.944,2057.472,0.01743178,0.001539939,0.510032,2.294143,1.54943,0.119569883,1.869224,15.6328998,0.512682,2.293984,1.54943,0.118029944,2.057472,17.43177985,188.288,0.188288,376698.2124,1313332.796
2848,2234.296,0.047621917,347.534,2099.367,1666.784,46917.389,873.379,0.018615252,352.366,2099.106,1666.784,44683.093,1061.737,0.023761493,0.002234296,0.347534,2.099367,1.666784,0.046917389,0.873379,18.61525159,0.352366,2.099106,1.666784,0.044683093,1.061737,23.76149297,188.352,0.188352,313604.5382,1256363.218
763,1274.143,0.061620316,238.146,1880.652,1441.902,20677.32,880.487,0.042582259,241.004,1880.545,1441.902,19403.177,1068.887,0.055088247,0.001274143,0.238146,1.880652,1.441902,0.02067732,0.880487,42.58225921,0.241004,1.880545,1.441902,0.019403177,1.068887,55.08824663,188.39,0.18839,309481.2947,1181668.132
1178,1651.56,0.214685209,238.396,1718.667,1503.433,7692.938,402.695,0.052346061,252.186,1719,1503.469,6041.378,591.173,0.097854,0.00165156,0.238396,1.718667,1.503433,0.007692938,0.402695,52.34606076,0.252186,1.719,1.503469,0.006041378,0.591173,97.85399953,188.497,0.188497,344696.5742,1274444.447
162,2271.353,0.129603164,335.594,2875.75,1584.268,17525.444,504.814,0.028804634,338.457,2874.588,1584.268,15254.091,693.316,0.045451151,0.002271353,0.335594,2.87575,1.584268,0.017525444,0.504814,28.80463399,0.338457,2.874588,1.584268,0.015254091,0.693316,45.45115143,188.549,0.188549,388914.9751,1199571.399
2118,2213.967,0.063911645,431.961,2772.75,1293.553,34641.058,705.049,0.020352987,442.647,2772.758,1293.553,32427.091,893.633,0.027558223,0.002213967,0.431961,2.77275,1.293553,0.034641058,0.705049,20.35298691,0.442647,2.772758,1.293553,0.032427091,0.893633,27.55822285,188.642,0.188642,414212.9075,1312532.722
1586,1966.984,0.125203641,350.253,2408.063,1550.452,15710.278,500.003,0.03182649,359.007,2407.929,1550.452,13743.294,688.68,0.050110257,0.001966984,0.350253,2.408063,1.550452,0.015710278,0.500003,31.82648964,0.359007,2.407929,1.550452,0.013743294,0.68868,50.11025741,188.708,0.188708,360807.996,1211924.998
370,1665.365,0.191648423,391.269,2713.333,1547.467,8689.688,438.961,0.050515162,414.041,2713,1547.467,7024.323,627.743,0.089367046,0.001665365,0.391269,2.713333,1.547467,0.008689688,0.438961,50.51516234,0.414041,2.713,1.547467,0.007024323,0.627743,89.36704648,188.809,0.188809,356599.2886,1171120.742
827,2085.063,0.386106904,181.834,2031.286,1077.186,5400.222,417.179,0.077252194,187.574,2033.5,1077.186,3315.159,606.015,0.182801187,0.002085063,0.181834,2.031286,1.077186,0.005400222,0.417179,77.25219445,0.187574,2.0335,1.077186,0.003315159,0.606015,182.8011869,188.9,0.1889,427283.9872,1185446.258
2837,1874.777,0.111460349,215.127,1899.176,1654.442,16820.125,490.409,0.029156085,221.751,1898.867,1654.442,14945.348,679.371,0.045457021,0.001874777,0.215127,1.899176,1.654442,0.016820125,0.490409,29.15608534,0.221751,1.898867,1.654442,0.014945348,0.679371,45.45702114,188.956,0.188956,312642.1849,1275947.045
2732,1513.089,0.03206397,413.704,2333.78,1624.986,47189.696,1027.078,0.021764879,420.95,2333.633,1624.986,45676.607,1216.062,0.0266233,0.001513089,0.413704,2.33378,1.624986,0.047189696,1.027078,21.7648785,0.42095,2.333633,1.624986,0.045676607,1.216062,26.62329976,189.015,0.189015,360712.9929,1284417.618
1520,1413.632,0.303130736,241.12,2507,1320.978,4663.44,283.341,0.060757938,268.295,2510,1320.978,3249.808,472.315,0.145336278,0.001413632,0.24112,2.507,1.320978,0.00466344,0.283341,60.75793835,0.268295,2.51,1.320978,0.003249808,0.472315,145.3362783,189.035,0.189035,424141.4387,1198991.073
3136,1236.986,0.05268765,366.854,2332.625,1763.909,23477.722,603.775,0.025716933,373.335,2332.591,1763.909,22240.736,792.887,0.035650214,0.001236986,0.366854,2.332625,1.763909,0.023477722,0.603775,25.71693284,0.373335,2.332591,1.763909,0.022240736,0.792887,35.65021409,189.093,0.189093,299790.6973,1195989.796
3153,2238.69,0.076150518,369.957,2067.742,1546.847,29398.224,861.313,0.02929813,379.845,2067.633,1546.847,27159.534,1050.431,0.038676326,0.00223869,0.369957,2.067742,1.546847,0.029398224,0.861313,29.29813039,0.379845,2.067633,1.546847,0.027159534,1.050431,38.67632633,189.125,0.189125,329214.3469,1171283.962
1650,1980.161,0.116480696,387.849,2431.158,1570.584,16999.907,591.919,0.034818955,412.484,2430.375,1570.584,15019.746,781.212,0.052012331,0.001980161,0.387849,2.431158,1.570584,0.016999907,0.591919,34.81895519,0.412484,2.430375,1.570584,0.015019746,0.781212,52.01233097,189.338,0.189338,384225.385,1286137.767
2496,2058.076,0.03940565,394.195,2458.86,1292.473,52227.942,890.588,0.017051945,398.504,2458.364,1292.473,50169.866,1079.871,0.021524295,0.002058076,0.394195,2.45886,1.292473,0.052227942,0.890588,17.05194511,0.398504,2.458364,1.292473,0.050169866,1.079871,21.52429508,189.342,0.189342,414141.2233,1252682.769
1669,2038.521,0.053597675,461.794,2187.442,1603.448,38033.758,1053.985,0.027711829,472.643,2187.902,1603.448,35995.237,1243.501,0.034546265,0.002038521,0.461794,2.187442,1.603448,0.038033758,1.053985,27.71182905,0.472643,2.187902,1.603448,0.035995237,1.243501,34.54626511,189.545,0.189545,358833.9193,1290064.229
1242,1396.396,0.144936974,261.567,2389.333,1101.109,9634.505,667.377,0.069269464,281.943,2389.429,1101.109,8238.109,857.014,0.104030427,0.001396396,0.261567,2.389333,1.101109,0.009634505,0.667377,69.26946428,0.281943,2.389429,1.101109,0.008238109,0.857014,104.0304274,189.697,0.189697,419457.9183,1157454.144
1778,1476.223,0.080195855,256.75,2191.476,1423.461,18407.722,522.216,0.028369398,265.722,2191.211,1423.461,16931.499,712.03,0.042053571,0.001476223,0.25675,2.191476,1.423461,0.018407722,0.522216,28.36939845,0.265722,2.191211,1.423461,0.016931499,0.71203,42.05357128,189.826,0.189826,336080.2906,1132664.067
2087,1769.871,0.131842118,337.91,2505.5,1493.888,13424.17,441.345,0.032876893,360.518,2505.615,1493.888,11654.299,631.435,0.054180436,0.001769871,0.33791,2.5055,1.493888,0.01342417,0.441345,32.87689295,0.360518,2.505615,1.493888,0.011654299,0.631435,54.18043591,190.138,0.190138,391838.0717,1315421.065
2805,1636.871,0.068354614,422.185,2247.038,1506.611,23946.752,596.896,0.024925969,427.384,2246.792,1506.611,22309.881,787.215,0.035285486,0.001636871,0.422185,2.247038,1.506611,0.023946752,0.596896,24.92596908,0.427384,2.246792,1.506611,0.022309881,0.787215,35.28548628,190.336,0.190336,341917.0326,1149953.802
1255,1034.087,0.154137629,260.191,2298.833,1208.692,6708.855,462.986,0.06901118,278.76,2297.75,1208.692,5674.768,653.352,0.115132812,0.001034087,0.260191,2.298833,1.208692,0.006708855,0.462986,69.01118,0.27876,2.29775,1.208692,0.005674768,0.653352,115.1328125,190.421,0.190421,405100.7334,1119051.158
144,2018.426,0.179442744,430.427,2879,1535.035,11248.301,399.926,0.035554347,432.229,2879.2,1535.035,9229.875,590.32,0.063957529,0.002018426,0.430427,2.879,1.535035,0.011248301,0.399926,35.55434727,0.432229,2.8792,1.535035,0.009229875,0.59032,63.95752922,190.44,0.19044,386955.2944,1176273.74
